id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
19925,30,management,single,tertiary,no,879,no,yes,cellular,6,aug,1242,4,-1,0,unknown,1
19926,29,services,single,secondary,no,23,no,no,cellular,28,jan,135,1,-1,0,unknown,0
19927,31,blue-collar,married,secondary,no,714,yes,no,cellular,17,apr,188,1,-1,0,unknown,0
19928,59,retired,married,secondary,no,177,yes,no,unknown,8,may,124,1,-1,0,unknown,0
19929,36,blue-collar,married,secondary,no,703,yes,no,unknown,17,jun,97,2,-1,0,unknown,0
19930,30,services,single,secondary,no,1467,yes,no,cellular,14,may,461,1,352,1,failure,0
19931,33,technician,single,tertiary,no,14,no,no,cellular,22,aug,111,2,-1,0,unknown,0
19932,35,management,married,secondary,no,1089,yes,no,cellular,20,apr,71,1,-1,0,unknown,0
19933,37,technician,single,secondary,no,787,yes,no,unknown,3,jul,126,9,-1,0,unknown,0
19934,55,technician,married,secondary,no,4243,no,no,unknown,18,jun,517,1,-1,0,unknown,0
19935,31,blue-collar,married,unknown,no,3048,no,no,cellular,19,oct,133,1,-1,0,unknown,0
19936,45,management,single,tertiary,no,967,no,no,unknown,6,jun,29,1,-1,0,unknown,0
19937,32,management,divorced,tertiary,no,577,yes,no,unknown,6,may,193,2,-1,0,unknown,0
19938,45,blue-collar,married,primary,no,1328,yes,no,cellular,15,may,574,2,353,1,other,0
19939,44,technician,married,secondary,no,642,yes,yes,unknown,13,may,136,2,-1,0,unknown,0
19940,48,blue-collar,married,primary,no,1390,yes,no,cellular,13,may,612,1,370,3,failure,0
19941,30,unemployed,single,secondary,no,1058,no,no,cellular,4,may,75,3,-1,0,unknown,0
19942,71,housemaid,married,secondary,no,1486,no,no,cellular,4,sep,896,1,-1,0,unknown,1
19943,34,blue-collar,married,secondary,yes,-53,yes,no,cellular,7,may,159,1,-1,0,unknown,0
19944,37,blue-collar,married,primary,no,3854,yes,no,cellular,17,apr,535,1,150,1,failure,0
19945,52,blue-collar,single,secondary,no,1393,no,no,cellular,13,may,607,4,344,1,failure,0
19946,37,admin.,single,primary,no,-1042,yes,no,unknown,12,jun,71,5,-1,0,unknown,0
19947,46,services,married,secondary,no,2561,yes,no,unknown,15,may,79,4,-1,0,unknown,0
19948,51,housemaid,married,primary,no,2410,no,no,unknown,19,jun,92,1,-1,0,unknown,0
19949,53,technician,married,secondary,no,896,yes,no,unknown,14,may,106,1,-1,0,unknown,0
19950,36,management,married,tertiary,no,598,no,yes,cellular,7,aug,564,4,-1,0,unknown,0
19951,34,management,married,tertiary,no,759,yes,yes,cellular,14,jul,128,6,-1,0,unknown,0
19952,32,technician,married,secondary,no,581,no,no,cellular,19,aug,735,4,-1,0,unknown,0
19953,51,admin.,married,secondary,no,-211,yes,no,cellular,11,may,55,1,306,2,failure,0
19954,31,management,married,tertiary,no,589,yes,no,unknown,8,may,860,1,-1,0,unknown,1
19955,55,technician,married,secondary,no,588,yes,no,cellular,21,nov,8,2,-1,0,unknown,0
19956,36,management,married,tertiary,no,2476,no,no,cellular,22,jul,687,2,-1,0,unknown,1
19957,46,technician,married,secondary,no,0,yes,no,cellular,8,may,65,1,-1,0,unknown,0
19958,56,entrepreneur,married,primary,no,0,yes,no,telephone,22,jul,940,5,-1,0,unknown,1
19959,37,blue-collar,married,secondary,no,-230,no,yes,cellular,8,jul,203,1,-1,0,unknown,0
19960,59,retired,married,primary,no,-404,yes,no,cellular,10,jul,151,1,-1,0,unknown,0
19961,38,technician,married,secondary,no,7,no,no,cellular,29,aug,27,17,-1,0,unknown,0
19962,73,retired,married,primary,no,2465,no,no,cellular,11,mar,92,1,-1,0,unknown,0
19963,47,unemployed,married,secondary,no,0,no,no,cellular,21,nov,63,6,-1,0,unknown,0
19964,32,management,single,tertiary,no,507,no,no,cellular,26,aug,562,5,-1,0,unknown,0
19965,36,technician,married,secondary,no,13,yes,yes,unknown,23,may,76,1,-1,0,unknown,0
19966,42,housemaid,married,secondary,no,0,no,no,unknown,6,jun,94,3,-1,0,unknown,0
19967,27,services,single,secondary,no,-24,yes,no,unknown,6,may,124,1,-1,0,unknown,0
19968,41,management,married,tertiary,no,-120,no,yes,cellular,29,aug,73,2,-1,0,unknown,0
19969,37,technician,married,secondary,no,1309,no,no,unknown,6,jun,498,2,-1,0,unknown,0
19970,40,blue-collar,married,primary,no,705,yes,no,unknown,29,may,144,2,-1,0,unknown,0
19971,39,blue-collar,married,secondary,yes,4,yes,yes,cellular,6,may,636,1,280,2,failure,0
19972,40,admin.,married,secondary,no,1093,yes,no,unknown,14,may,160,1,-1,0,unknown,0
19973,53,blue-collar,married,secondary,no,751,yes,no,unknown,15,may,128,1,-1,0,unknown,0
19974,34,housemaid,divorced,tertiary,no,289,no,no,cellular,11,aug,103,2,-1,0,unknown,0
19975,34,blue-collar,married,secondary,no,749,yes,no,unknown,23,may,136,2,-1,0,unknown,0
19976,25,student,single,secondary,no,1,no,no,cellular,22,apr,154,1,-1,0,unknown,1
19977,48,blue-collar,married,secondary,no,519,yes,no,cellular,3,feb,14,9,252,7,other,0
19978,30,management,single,tertiary,no,536,no,no,cellular,4,jun,174,2,-1,0,unknown,1
19979,56,retired,divorced,primary,no,4189,no,no,cellular,9,jun,248,1,-1,0,unknown,0
19980,33,blue-collar,married,primary,no,477,yes,no,cellular,18,may,23,2,-1,0,unknown,0
19981,28,blue-collar,married,unknown,no,-19,yes,no,unknown,20,may,104,6,-1,0,unknown,0
19982,35,technician,married,tertiary,no,2037,no,no,cellular,7,sep,924,6,183,3,failure,1
19983,32,management,married,tertiary,no,11,no,no,cellular,28,aug,90,13,-1,0,unknown,0
19984,42,blue-collar,married,primary,no,-98,yes,no,cellular,17,apr,377,2,-1,0,unknown,0
19985,46,admin.,divorced,secondary,no,-898,yes,no,cellular,12,may,150,1,172,1,failure,0
19986,49,technician,married,secondary,no,1027,no,no,cellular,7,aug,140,2,-1,0,unknown,0
19987,47,technician,single,secondary,no,-739,yes,yes,cellular,18,may,82,1,-1,0,unknown,0
19988,30,unemployed,divorced,secondary,no,2424,no,no,cellular,15,feb,71,1,95,1,success,0
19989,35,blue-collar,single,secondary,no,47,yes,no,cellular,20,nov,25,6,-1,0,unknown,0
19990,33,management,married,tertiary,no,2161,no,no,cellular,11,aug,504,2,-1,0,unknown,1
19991,36,technician,single,secondary,no,713,no,no,cellular,8,aug,82,2,-1,0,unknown,0
19992,44,services,married,secondary,no,394,yes,no,cellular,11,may,152,2,-1,0,unknown,0
19993,50,blue-collar,married,secondary,no,4259,yes,no,cellular,17,nov,85,1,-1,0,unknown,0
19994,49,blue-collar,married,secondary,no,1683,yes,no,unknown,30,may,112,2,-1,0,unknown,0
19995,26,unemployed,single,tertiary,no,548,yes,no,cellular,18,may,1013,1,-1,0,unknown,0
19996,36,blue-collar,married,secondary,no,-165,yes,no,unknown,27,may,181,2,-1,0,unknown,0
19997,30,management,single,tertiary,no,1036,yes,no,cellular,25,aug,72,5,-1,0,unknown,0
19998,52,technician,married,secondary,no,1705,no,no,cellular,30,apr,487,1,-1,0,unknown,1
19999,33,admin.,divorced,secondary,no,603,yes,no,cellular,21,jul,115,1,-1,0,unknown,0
20000,50,technician,married,secondary,no,573,yes,no,cellular,28,jul,66,4,-1,0,unknown,0
20001,33,admin.,married,secondary,no,3538,yes,no,cellular,28,may,591,1,191,1,failure,1
20002,19,student,single,secondary,no,-1,no,no,unknown,12,may,126,2,-1,0,unknown,0
20003,42,admin.,divorced,primary,no,642,yes,no,unknown,19,may,705,1,-1,0,unknown,0
20004,27,blue-collar,single,secondary,no,618,no,no,cellular,5,feb,119,1,-1,0,unknown,1
20005,33,management,married,tertiary,no,12,yes,no,cellular,8,may,85,1,359,5,failure,0
20006,38,technician,married,secondary,no,536,yes,no,cellular,13,may,686,1,-1,0,unknown,1
20007,29,technician,single,secondary,no,36,yes,no,unknown,16,may,813,1,-1,0,unknown,0
20008,50,management,married,tertiary,no,0,yes,no,cellular,17,nov,96,1,-1,0,unknown,0
20009,45,services,married,secondary,no,0,no,no,cellular,6,aug,201,2,-1,0,unknown,0
20010,36,blue-collar,single,primary,no,526,yes,no,unknown,6,jun,100,2,-1,0,unknown,0
20011,47,unemployed,married,primary,no,556,yes,no,unknown,7,may,134,2,-1,0,unknown,0
20012,54,services,divorced,secondary,no,25,yes,yes,cellular,5,may,154,1,-1,0,unknown,0
20013,32,blue-collar,married,secondary,no,661,yes,no,cellular,17,apr,135,1,322,1,failure,0
20014,38,services,married,secondary,no,1270,yes,yes,unknown,20,jun,129,7,-1,0,unknown,0
20015,33,technician,married,unknown,no,-113,yes,no,cellular,7,may,57,1,294,1,other,0
20016,32,technician,married,secondary,no,-123,no,yes,cellular,20,aug,148,2,-1,0,unknown,0
20017,41,services,divorced,secondary,no,641,yes,no,unknown,7,may,157,1,-1,0,unknown,0
20018,32,technician,single,secondary,no,45,yes,no,unknown,12,may,523,2,-1,0,unknown,0
20019,39,services,divorced,secondary,no,1480,yes,yes,unknown,29,may,1001,5,-1,0,unknown,0
20020,44,technician,married,secondary,no,0,no,no,cellular,17,nov,94,2,-1,0,unknown,0
20021,33,blue-collar,married,primary,no,-338,yes,no,unknown,27,may,91,10,-1,0,unknown,0
20022,31,services,married,secondary,no,1448,yes,yes,cellular,21,nov,163,1,-1,0,unknown,0
20023,54,management,married,tertiary,no,1808,yes,no,unknown,11,jun,94,1,-1,0,unknown,0
20024,37,blue-collar,married,primary,yes,-433,yes,no,cellular,9,jul,117,1,-1,0,unknown,0
20025,34,unemployed,divorced,secondary,no,759,yes,no,unknown,30,may,70,1,-1,0,unknown,0
20026,38,management,married,tertiary,no,0,yes,no,cellular,14,aug,67,11,-1,0,unknown,0
20027,41,blue-collar,married,secondary,no,629,no,yes,cellular,30,jul,80,5,-1,0,unknown,0
20028,63,entrepreneur,married,secondary,no,3904,no,no,telephone,28,jan,403,2,-1,0,unknown,1
20029,32,services,married,secondary,no,1547,yes,no,cellular,20,nov,88,1,-1,0,unknown,0
20030,39,blue-collar,married,primary,no,3466,yes,no,cellular,5,may,528,1,334,6,failure,0
20031,60,technician,divorced,secondary,no,779,yes,no,telephone,15,jan,56,1,268,1,other,0
20032,57,retired,married,secondary,no,781,no,no,cellular,5,aug,543,2,-1,0,unknown,0
20033,31,blue-collar,married,secondary,no,2079,yes,no,unknown,23,may,100,4,-1,0,unknown,0
20034,30,admin.,single,secondary,no,496,no,no,cellular,7,jul,94,4,-1,0,unknown,0
20035,32,blue-collar,married,secondary,no,1820,yes,no,cellular,18,may,136,3,-1,0,unknown,0
20036,55,admin.,single,unknown,no,603,no,yes,cellular,28,oct,71,1,-1,0,unknown,0
20037,22,student,single,secondary,no,1293,yes,no,unknown,13,may,466,1,-1,0,unknown,0
20038,33,blue-collar,divorced,secondary,no,-6,yes,yes,unknown,26,may,143,2,-1,0,unknown,0
20039,57,blue-collar,married,primary,no,1323,yes,yes,unknown,29,may,6,4,-1,0,unknown,0
20040,40,blue-collar,married,primary,no,12,yes,yes,unknown,29,may,155,1,-1,0,unknown,0
20041,55,blue-collar,single,secondary,no,9347,no,no,cellular,19,nov,9,1,-1,0,unknown,0
20042,34,blue-collar,married,secondary,no,496,no,no,telephone,11,nov,182,1,-1,0,unknown,1
20043,46,housemaid,married,unknown,no,3770,no,no,cellular,31,jul,106,6,-1,0,unknown,0
20044,49,blue-collar,divorced,primary,no,759,yes,no,unknown,7,may,112,2,-1,0,unknown,0
20045,33,services,married,secondary,no,0,yes,yes,cellular,6,may,245,2,-1,0,unknown,0
20046,30,management,single,tertiary,no,2561,no,no,cellular,13,may,77,1,363,3,failure,0
20047,32,admin.,single,secondary,no,2836,yes,no,cellular,18,jul,84,3,-1,0,unknown,0
20048,52,services,married,secondary,no,665,no,no,cellular,8,aug,92,2,-1,0,unknown,0
20049,40,technician,married,secondary,no,385,no,no,cellular,28,aug,88,5,-1,0,unknown,0
20050,50,technician,married,secondary,no,-97,yes,no,unknown,6,may,143,1,-1,0,unknown,0
20051,34,technician,single,secondary,no,0,no,no,cellular,25,aug,39,4,-1,0,unknown,0
20052,39,admin.,married,secondary,no,527,no,no,unknown,9,jun,144,1,-1,0,unknown,0
20053,30,management,married,tertiary,no,1415,yes,no,cellular,23,apr,102,1,-1,0,unknown,0
20054,48,management,divorced,secondary,no,1304,no,no,cellular,4,aug,112,1,-1,0,unknown,0
20055,44,technician,divorced,secondary,no,-258,no,no,cellular,8,jul,70,1,-1,0,unknown,0
20056,57,management,married,tertiary,no,7,yes,no,cellular,7,may,97,4,353,5,failure,0
20057,40,management,married,tertiary,no,881,no,no,cellular,17,nov,104,1,-1,0,unknown,0
20058,35,blue-collar,married,unknown,no,4822,yes,no,unknown,20,jun,50,3,-1,0,unknown,0
20059,29,technician,single,tertiary,no,554,no,no,unknown,26,may,519,1,-1,0,unknown,0
20060,44,blue-collar,married,secondary,no,-183,yes,no,unknown,17,jun,202,3,-1,0,unknown,0
20061,33,technician,married,secondary,no,0,yes,no,cellular,30,jan,198,1,260,1,failure,0
20062,38,management,married,tertiary,no,7,no,no,cellular,20,aug,168,2,-1,0,unknown,0
20063,33,services,married,secondary,no,2745,yes,no,cellular,20,nov,614,2,-1,0,unknown,0
20064,53,admin.,married,secondary,no,581,yes,no,unknown,9,may,125,2,-1,0,unknown,0
20065,47,technician,divorced,secondary,no,2273,yes,no,cellular,30,jul,88,6,-1,0,unknown,0
20066,39,blue-collar,divorced,secondary,yes,0,yes,yes,cellular,29,jul,136,3,-1,0,unknown,0
20067,52,management,divorced,tertiary,no,45,no,no,cellular,18,aug,63,2,-1,0,unknown,0
20068,39,services,divorced,secondary,no,35,no,yes,unknown,5,jun,103,1,-1,0,unknown,0
20069,51,technician,married,unknown,no,715,no,no,cellular,5,aug,567,2,-1,0,unknown,1
20070,31,blue-collar,married,secondary,no,-14,yes,no,cellular,14,jul,126,3,-1,0,unknown,0
20071,61,retired,divorced,secondary,no,511,no,yes,cellular,20,may,124,1,-1,0,unknown,0
20072,32,technician,married,secondary,no,2549,yes,no,unknown,30,may,431,3,-1,0,unknown,0
20073,30,technician,single,tertiary,no,18,no,no,cellular,29,aug,62,2,-1,0,unknown,0
20074,31,admin.,single,secondary,no,1126,yes,no,unknown,2,jun,235,1,-1,0,unknown,0
20075,41,management,married,tertiary,no,1276,no,no,cellular,19,aug,129,2,-1,0,unknown,0
20076,45,technician,divorced,secondary,no,22,no,no,cellular,18,aug,644,6,-1,0,unknown,0
20077,44,blue-collar,married,secondary,no,659,yes,no,telephone,25,jul,1127,11,-1,0,unknown,1
20078,28,services,married,secondary,no,1018,no,yes,cellular,23,jul,167,1,-1,0,unknown,0
20079,52,blue-collar,divorced,secondary,no,-57,yes,no,unknown,7,may,113,2,-1,0,unknown,0
20080,48,services,divorced,secondary,yes,-14,yes,yes,unknown,14,may,202,4,-1,0,unknown,0
20081,52,admin.,married,secondary,no,0,no,yes,cellular,30,jul,156,4,-1,0,unknown,0
20082,34,technician,married,secondary,no,474,yes,yes,unknown,14,may,646,2,-1,0,unknown,0
20083,51,self-employed,married,tertiary,no,7862,yes,no,cellular,20,nov,76,3,-1,0,unknown,0
20084,47,management,married,tertiary,no,556,yes,no,cellular,7,may,50,4,-1,0,unknown,0
20085,52,blue-collar,married,primary,no,0,no,yes,unknown,8,may,104,2,-1,0,unknown,0
20086,74,retired,divorced,secondary,no,2692,no,no,cellular,31,aug,257,2,-1,0,unknown,1
20087,54,unemployed,married,secondary,no,1625,no,no,cellular,13,jan,483,1,86,1,other,0
20088,36,blue-collar,married,primary,no,3,no,no,unknown,23,may,152,1,-1,0,unknown,0
20089,48,blue-collar,married,primary,no,1430,yes,no,cellular,11,may,36,6,-1,0,unknown,0
20090,53,management,divorced,tertiary,no,1408,no,no,cellular,21,aug,121,4,-1,0,unknown,0
20091,40,management,single,tertiary,no,0,yes,no,unknown,3,jun,135,1,-1,0,unknown,0
20092,49,blue-collar,married,secondary,no,-336,yes,yes,cellular,25,jul,91,2,-1,0,unknown,0
20093,36,management,married,tertiary,no,904,no,no,cellular,4,may,342,3,90,6,success,1
20094,35,admin.,single,secondary,no,-228,yes,yes,cellular,14,may,197,1,176,1,other,0
20095,48,management,single,secondary,no,930,yes,no,unknown,15,may,178,2,-1,0,unknown,0
20096,36,management,single,tertiary,no,577,yes,no,unknown,3,jun,88,1,-1,0,unknown,0
20097,33,blue-collar,single,secondary,no,3283,no,no,unknown,30,may,102,4,-1,0,unknown,0
20098,49,admin.,divorced,secondary,no,496,yes,no,unknown,6,may,190,1,-1,0,unknown,0
20099,35,blue-collar,married,primary,yes,-32,no,no,cellular,26,aug,635,6,-1,0,unknown,0
20100,43,management,divorced,tertiary,no,1517,no,yes,cellular,13,aug,94,2,-1,0,unknown,0
20101,35,blue-collar,married,secondary,no,5304,yes,no,unknown,21,may,125,1,-1,0,unknown,0
20102,34,technician,married,secondary,no,3490,yes,no,cellular,5,feb,286,3,-1,0,unknown,0
20103,34,technician,single,secondary,no,806,yes,no,cellular,16,apr,127,2,-1,0,unknown,0
20104,58,management,married,secondary,no,0,yes,no,unknown,5,may,178,1,-1,0,unknown,0
20105,37,admin.,divorced,secondary,no,0,yes,no,cellular,13,apr,48,2,-1,0,unknown,0
20106,42,blue-collar,married,secondary,no,1411,yes,no,unknown,14,may,198,1,-1,0,unknown,0
20107,60,retired,married,secondary,no,824,no,no,cellular,7,aug,82,1,-1,0,unknown,0
20108,57,housemaid,married,primary,no,0,no,no,unknown,24,jun,77,1,-1,0,unknown,0
20109,33,admin.,married,secondary,no,1778,yes,no,cellular,14,may,77,2,364,5,failure,0
20110,52,admin.,married,secondary,no,594,no,no,cellular,17,nov,89,1,-1,0,unknown,0
20111,30,technician,single,secondary,no,524,no,no,cellular,7,aug,473,2,-1,0,unknown,0
20112,44,management,single,tertiary,no,1555,yes,no,unknown,6,may,128,2,-1,0,unknown,0
20113,38,admin.,married,secondary,no,725,yes,no,unknown,21,may,8,1,-1,0,unknown,0
20114,45,technician,married,secondary,no,734,yes,no,cellular,4,feb,632,2,-1,0,unknown,0
20115,46,management,married,tertiary,no,1297,yes,no,cellular,14,may,150,2,-1,0,unknown,0
20116,33,management,married,tertiary,no,557,yes,no,cellular,18,jul,112,3,-1,0,unknown,0
20117,42,self-employed,married,tertiary,no,1113,yes,no,cellular,18,nov,39,1,-1,0,unknown,0
20118,52,unknown,married,primary,no,882,no,no,cellular,23,jul,76,1,-1,0,unknown,0
20119,37,management,married,tertiary,no,497,no,no,cellular,12,aug,135,2,104,2,failure,0
20120,36,blue-collar,married,secondary,no,548,yes,no,cellular,20,apr,122,1,-1,0,unknown,0
20121,56,management,married,tertiary,no,1504,no,no,unknown,9,jun,118,1,-1,0,unknown,0
20122,35,technician,married,tertiary,no,36,no,no,cellular,8,aug,90,2,-1,0,unknown,0
20123,60,management,married,tertiary,no,3478,no,no,cellular,19,nov,112,2,-1,0,unknown,0
20124,36,admin.,single,secondary,no,930,no,no,cellular,23,apr,268,1,-1,0,unknown,1
20125,31,management,single,tertiary,no,-803,yes,no,cellular,30,jan,61,1,-1,0,unknown,0
20126,51,entrepreneur,married,secondary,no,717,no,no,cellular,26,aug,129,6,-1,0,unknown,0
20127,51,management,divorced,tertiary,no,50,no,no,cellular,25,aug,48,20,-1,0,unknown,0
20128,30,admin.,married,tertiary,no,594,yes,no,cellular,7,may,143,1,-1,0,unknown,0
20129,52,unemployed,married,tertiary,no,-932,yes,yes,unknown,3,jun,198,1,-1,0,unknown,0
20130,34,services,married,primary,no,4,yes,no,cellular,10,jul,183,1,-1,0,unknown,0
20131,49,entrepreneur,married,secondary,no,5802,yes,no,unknown,30,may,618,1,-1,0,unknown,0
20132,31,management,single,tertiary,no,0,no,no,cellular,14,aug,91,3,-1,0,unknown,0
20133,37,management,married,tertiary,no,6,yes,no,cellular,13,aug,129,5,-1,0,unknown,0
20134,44,services,married,secondary,no,1853,yes,no,unknown,2,jun,82,5,-1,0,unknown,0
20135,54,housemaid,married,tertiary,no,1545,no,no,unknown,20,jun,14,3,-1,0,unknown,0
20136,59,blue-collar,married,secondary,no,-5,yes,yes,unknown,13,may,112,5,-1,0,unknown,0
20137,27,admin.,married,tertiary,no,9,yes,no,cellular,8,may,83,4,368,2,failure,0
20138,34,technician,married,secondary,no,726,yes,no,unknown,14,may,146,3,-1,0,unknown,0
20139,60,blue-collar,married,tertiary,no,2353,yes,yes,cellular,1,apr,519,2,-1,0,unknown,0
20140,32,technician,married,secondary,no,759,yes,no,cellular,20,apr,226,1,-1,0,unknown,0
20141,31,technician,single,secondary,yes,-7,no,no,cellular,28,aug,54,11,-1,0,unknown,0
20142,45,self-employed,divorced,tertiary,no,1259,no,no,cellular,17,nov,59,2,-1,0,unknown,0
20143,33,management,married,tertiary,no,864,yes,no,unknown,26,may,659,6,-1,0,unknown,0
20144,52,blue-collar,single,primary,no,665,yes,no,unknown,13,may,590,1,-1,0,unknown,0
20145,35,technician,single,secondary,no,1012,yes,no,cellular,17,apr,74,1,-1,0,unknown,0
20146,36,blue-collar,single,primary,no,856,yes,no,cellular,23,jul,73,1,-1,0,unknown,0
